date,heading,heading_sentiment,price,url,body,body_sentiment
2018-05-26,Tesla Inc (TSLA) Flies Costly Equipment In From Europe To Ramp Battery Production,3,278.85,https://stocknews.com/news/tsla-tesla-inc-tsla-flies-costly-equipment-in-from-europe-to/,"
Tesla Inc (NASDAQ:TSLA) continues to have trouble producing its Model 3 sedan in large numbers, and a big part of the problem is a lack of batteries.more
To address this issue, as Reuters reports, the company is apparently going to extreme measures:
Tesla Inc has flown six planes full of robots and equipment from Europe to California in an unusual, high-stakes effort to speed up battery production for its Model 3 electric sedan, people familiar with the matter told Reuters this week.
Transporting equipment for a production line by air is costly and hardly ever done in the automotive industry, and the move underscores Tesla Chief Executive Elon Musk’s urgency to get a grip on manufacturing problems that have hobbled the launch of the high-volume Model 3 and pushed Tesla’s finances deep into the red.
Model 3 production has repeatedly missed the company’s own estimates, and investors are beginning to wonder if the automaker can ever live up to its lofty goals of escaping the niche market to become a major player in the industry. CEO Elon Musk has promised that Tesla would stop burning cash in the third quarter of this year, but that seems highly unlikely at this juncture.
Tesla Inc shares closed at $278.85 on Friday, up $1.00 (+0.36%). Year-to-date, TSLA has declined -10.44%, versus a 2.39% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #17 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-25,"Company plans to speed up battery production for its Model 3, according to Reuters",3,277.85,https://stocknews.com/news/tsla-company-plans-to-speed-up-battery-production-for-its-model/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-23,Analyst: Recent Media Headlines on Tesla Inc (TSLA) Are Overblown,3,279.07,https://stocknews.com/news/tsla-analyst-recent-media-headlines-on-tesla-inc-tsla-are-overblown/,"
The recent wave of negative headlines surrounding Tesla Inc (NASDAQ:TSLA) doesn’t matter all that much in the grand scheme of things, according to one Wall Street analyst. Baird still anticipates a substantial rally from the carmaker, and the firm has reiterated its rating to get that point across. more
CNBC shares the firm’s take on Tesla.
The deluge of recent negative media coverage on Tesla is missing the real story, according to one Wall Street firm.
Baird reiterated its outperform rating for Tesla shares, predicting the electric car maker will make significant progress in raising its Model 3 production volumes.
“We think we have hit a peak in negative coverage/sentiment, and believe shares could appreciate significantly with execution, which should coincide with an improvement in sentiment,” shared analyst Ben Kallo said in a note to clients.
He’s sticking by his $411 price target for Tesla as well. Interestingly, CEO Elon Musk hopped on Twitter to share some sentiments about media coverage of his company. “The holier-than-thou hypocrisy of big media companies who lay claim to the truth, but publish only enough to sugarcoat the lie, is why the public no longer respects them,” he shared.
Tesla Inc shares were trading at $279.07 per share on Wednesday afternoon, up $4.06 (+1.48%). Year-to-date, TSLA has declined -10.37%, versus a 2.85% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #11 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-23,Trump Administration considering tariffs on new imported autos up to 25% - WSJ reporting,3,279.07,https://stocknews.com/news/tsla-trump-administration-considering-tariffs-on-new-imported-autos-up-to/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-23,"R.W. Baird out defending the stock following recent headlines affecting shares. Maintains outperform, $411PT.",3,275.01,https://stocknews.com/news/tsla-r-w-baird-out-defending-the-stock-following-recent-headlines-affecting/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-23,Tesla Inc (TSLA) Quickly Takes Advantage of China Tariff Cuts,4,275.01,https://stocknews.com/news/tsla-tesla-inc-tsla-quickly-takes-advantage-of-china-tariff-cuts/,"
Tesla Inc (NASDAQ:TSLA) is among the carmakers that will benefit substantially from China’s decision to slash tariffs, and the company has decided what it’s going to do with at least some of the savings. Prices are going to be coming down, and that could lead to the electric vehicle maker gaining even more traction in the massive market.  more
Reuters has the details on Tesla’s price cut.
Tesla Inc has slashed up to $14,000 off its Model X in China after Beijing announced major tariff cuts for imported automobiles, a potential sales boost for the U.S. firm as the world’s largest auto market pivots towards electric cars.
The carmaker will lower prices of its Model S and Model X cars by just over 6 percent, a Beijing-based sales representative told Reuters on Wednesday.
While that’s a substantial savings for consumers, a top-of-the range Model X will still set customers back 1.3 million yuan ($203,830). For comparison sake, the priciest Model X in the United States checks in with a price tag of  $140,000.
Automotive Foresight’s Yale Zhang predicts that “imminent price adjustments in the higher-end segment, that will over time lead to a pricing adjustment for the entire market.”
Tesla Inc shares fell $1.93 (-0.70%) in premarket trading Wednesday. Year-to-date, TSLA has declined -11.67%, versus a 2.56% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #11 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-23,Company trims Chinese prices amid tariff cuts,3,275.01,https://stocknews.com/news/tsla-company-trims-chinese-prices-amid-tariff-cuts/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-22,Consumer Reports to Test Tesla Inc's (TSLA) Model 3 Again,3,284.49,https://stocknews.com/news/tsla-consumer-reports-to-test-tesla-incs-tsla-model-3-again/,"
Tesla Inc (NASDAQ:TSLA) received a less than flattering review from Consumer Reports for its Model 3 sedan, but it looks like the company is going to get a rare do-over. The publication says it’ll be happy to conduct a re-test if the company fixes the issues as promised. more
Reuters passes along a positive piece of news for Tesla.
Consumer Reports said Tuesday it will retest brakes on Tesla Inc’s new Model 3 sedans after Chief Executive Elon Musk promised a software update, but the potential hit to sales from the magazine’s negative review weighed on Tesla stock.
A review by the influential magazine on Monday said the car, despite many positives, had “big flaws,” including braking slower than a full-sized pickup truck. That criticism adds to headaches for Musk, already facing pressure over a series of crashes, production issues, and the company’s finances.
After the CR review made headlines, CEO Elon Musk took to Twitter to explain that the issues could be fixed. “Looks like this can be fixed with a firmware update,” he shared. “With further refinement, we can improve braking distance beyond initial specs.” He indicated that it will be fixed ASAP, and encouraged CR to test an updated model.
Jake Fisher, Consumer Reports’ director of automotive testing, noted that “if Tesla can update the brakes over the air – an industry first – we’d be happy to retest our Model 3.”
Tesla Inc shares were trading at $275.32 per share on Tuesday afternoon, down $9.17 (-3.22%). Year-to-date, TSLA has declined -11.57%, versus a 2.81% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #12 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-22,Tesla Inc (TSLA) CEO Elon Musk Says Fix to Address Consumer Reports Concerns is Coming,3,284.49,https://stocknews.com/news/tsla-ceo-elon-musk-said-a-problem-with-the-model-3/,"
The hits keep on coming for Tesla Inc’s (NASDAQ:TSLA) Model 3 sedan – and we’re not even talking about production troubles this time around. Consumer Reports dropped a less than flattering review on the car that indicates a potential braking issue, but CEO Elon Musk insists the problem will be promptly addressed. more
Reuters has the details on Tesla’s latest troubles and response.
Tesla Inc’s Chief Executive Officer Elon Musk admitted late on Monday there was a braking issue with the Model 3 sedan, pointed out by Consumer Reports, and said it can be fixed with a firmware update that the electric car maker will be rolling out in a few days.
“With further refinement, we can improve braking distance beyond initial specs. Tesla won’t stop until Model 3 has better braking than any remotely comparable car,” Musk wrote in a tweet.
The influential publication notes that it simply can’t recommend the Model 3. While it heaped praise on certain features, Consumer Reports walked away concerned that the car braked slower than a full-sized pickup truck during its testing. Musk also indicated that the tests were run on an early production model, and that he was going to request that CR take a newer model and give it the same once-over.
“Model 3 now has improved ride comfort, lower wind noise & many other small improvements,” Musk added.
Tesla Inc shares rose $2.36 (+0.83%) in premarket trading Tuesday. Year-to-date, TSLA has declined -8.63%, versus a 2.85% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #12 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-22,"China plans to lower import duty on cars to 15% from 25%; auto parts tariffs down to 6% from prior range of 8-25%, according to Bloomberg",3,284.49,https://stocknews.com/news/tsla-china-plans-to-lower-import-duty-on-cars-to-15/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-21,Tesla Inc's (TSLA) Model 3 Falls Short in Latest Consumer Reports’ Review,4,276.82,https://stocknews.com/news/tsla-consumer-reports-says-model-3-falls-short-of-a-cr/,"
Expectations are high when it comes to Tesla Inc’s (NASDAQ:TSLA) Model 3, but it can be tough to get a straight answer on what exactly to expect due to the various production troubles and other happenings at the company. However, we now have a take from one respected name that consumers turn to, and the results are a mixed bag for the electric vehicle maker.   more
Consumer Reports shares it’s assessment of the highly-anticipated Tesla vehicle.
Tesla’s Model 3 represents the electric automaker’s first attempt at a more affordable mass-market car. In Consumer Reports’ tests, we found plenty to like about the luxury compact sedan (which starts at $35,000 but goes all the way up to $78,000), including record-setting range as well as exhilarating acceleration and handling that could make it a healthy competitor to performance-oriented cars such as BMW’s 3 Series and the Audi A4. Our testers also found flaws—big flaws—such as long stopping distances in our emergency braking test and difficult-to-use controls.
These problems keep the Model 3 from earning a Consumer Reports recommendation.
In the braking test, Consumer Reports found that Tesla’s “stopping distance of 152 feet from 60 mph was far worse than any contemporary car we’ve tested.” A Tesla spokesperson disagreed with the findings and noted that they came up with 133 feet. The spokesperson also pointed out the different variables that can affect results. Jake Fisher, director of auto testing at CR, explains that the publication followed the same procedures it has always followed in vehicle tests.
“Before each test, we make sure the brake pads and tires have been properly conditioned,” Fisher explained. “We’ve conducted it on more than 500 vehicles, and we are always looking for consistent, repeatable results.”
Tesla Inc shares were trading at $282.05 per share on Monday afternoon, up $5.23 (+1.89%). Year-to-date, TSLA has declined -9.41%, versus a 2.77% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #10 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-21,Analyst: Tesla Inc (TSLA) Model 3 Profits Will Wildly Exceed Expectations,3,276.82,https://stocknews.com/news/tsla-analyst-tesla-inc-tsla-model-3-profits-will-wildly-exceed/,"
Tesla Inc (NASDAQ:TSLA) is going to shock the world with how profitable its Model 3 will be. That’s the general take from one Wall Street firm that has come forward with a very bullish price target for the electric vehicle maker.  more
CNBC shares the firm’s prediction for Tesla share prices.
The hand-wringing over Tesla’s ability to generate profits on the Model 3 is overblown, according to Berenberg.
The firm raised its price target for Tesla, predicting the electric car maker will be able to meet its 25 percent gross profit margin forecast for the Model 3. Berenberg also reiterated its buy rating for the stock.
Berenberg analyst Alexander Haissl has boosted his price target for Tesla from the already lofty $470 to $500. He explained the reason for his optimism in a note to clients.
“Model 3 gross margin to positively surprise. The widespread assumption that Model 3 margins can be directly inferred from Model S/X is inherently and almost totally flawed,” he wrote. “Substantial gains from lower labour content, as well as capital and material use efficiencies, should allow Tesla to comfortably achieve a margin above 25% throughout the product cycle.”
Tesla Inc shares were trading at $285.26 per share on Monday morning, up $8.44 (+3.05%). Year-to-date, TSLA has declined -8.38%, versus a 2.96% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #10 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-21,Berenberg sets PT at $500,3,276.82,https://stocknews.com/news/tsla-berenberg-sets-pt-at-500/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-18,George Soros Makes Bet On Tesla Inc (TSLA) Binds,3,284.54,https://stocknews.com/news/tsla-george-soros-makes-bet-on-tesla-inc-tsla-binds/,"
Tesla Inc (NASDAQ:TSLA) bonds have attracted the interest of billionaire investor George Soros. His investment firm scooped up $35 million worth of the bonds in the first quarter of 2018.   more
CNBC has the news on Tesla’s new backer.
George Soros’ investment firm bought a large amount of Tesla bonds in the first quarter of 2018, giving the under pressure electric carmaker a major backer, a regulatory filing shows.
Soros Fund Management bought $35 million worth of convertible notes, which are bonds that can be converted into a specified number of common stock, according to a Securities and Exchange Commission (SEC) filing released on Tuesday. The convertible bond is due in March 2019.
In general, Tesla has leaned pretty heavily on the debt markets to raise capital, and there has been speculation that the company will need to go that route again soon. It has been a challenging start to the year for the electric carmaker, and share prices have been volatile as a result.
There seems to be a pretty mixed sentiment about the company as a whole. On the one hand, we have Tesla devotees that continually proclaim that all is well regardless of what the headlines may say. On the other hand, a number of Tesla critics view the plethora of red flags as a clear sign of a sinking ship.
Tesla Inc shares fell $0.04 (-0.01%) in premarket trading Friday. Year-to-date, TSLA has declined -8.60%, versus a 2.14% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #9 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-17,Goldman Sachs Estimates Tesla Inc (TSLA) Needs $10B Capital Raise,3,286.48,https://stocknews.com/news/tsla-goldman-sachs-estimates-tesla-inc-tsla-needs-10b-capital-raise/,"
Tesla Inc (NASDAQ:TSLA) is going to need to raise a ton of cash to make it through to 2020, according to Goldman Sachs. The investment banking giant is holding firm on its sell rating for Tesla, as it expects the carmaker to continue struggling to reach its goals.  more
Marketwatch shares Goldman’s thoughts on Tesla.
Tesla Inc. will need about $10.5 billion in fresh capital through 2020 to keep operating and meet its own targets, Goldman Sachs analysts said Thursday.
That’s the sum needed from external capital raises and debt refinancing for the electric-car maker to fund its current operations and finance new product spend and capacity additions, Goldman analysts led by David Tamberrino wrote in a Thursday note. Goldman is assuming that Tesla TSLA, -0.20% will go ahead with a plan to launch a new vehicle manufacturing plant and gigafactory in China.
Tesla has been besieged with negative headlines in recent times, and there have been plenty of rumblings that the company will be hitting the capital markets before too long. Goldman doesn’t anticipate Tesla having any trouble raising the capital, but the firm is not all that optimistic that temporarily improving cash flow will serve as a magic bullet.
“We see several options available to the company to refinance maturing debt and raise incremental funds, which should allow Tesla to fund its growth targets,” the analyst wrote. “Our preference is to express long views via the front-end convertible credit — and we continue to express a bearish view on the equity,”
Tesla Inc shares were trading at $286.41 per share on Thursday afternoon, down $0.07 (-0.02%). Year-to-date, TSLA has declined -8.01%, versus a 2.44% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #9 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-16,Analyst Praises Tesla Inc (TSLA) Production Shutdown Decision,3,286.48,https://stocknews.com/news/tsla-analyst-praises-tesla-inc-tsla-production-shutdown-decision/,"
Tesla Inc (NASDAQ:TSLA) has raised plenty of eyebrows with its decision to halt production of the Model 3 for six days in order to work out some kinks, but one observer thinks it’s a capital idea. Tech analyst Gene Munster is on board with the company’s decision and gave it a thumbs up during a recent appearance on CNBC. more
CNBC shares Munster’s take on Tesla’s decision.
Tesla’s move to shut down production of its Model 3 for six days is a “big deal” but it’s not necessarily a bad thing, tech analyst-turned-venture capitalist Gene Munster told CNBC on Tuesday.
The electric car maker plans to pause production at its California factory at the end of May to work on fixes to its assembly line, sources inside the company told Reuters.
“This manufacturing shutdown is evidence that things are moving in a good direction,” said Munster. Tesla has been plagued with production problems, so perhaps the shutdown will prove to be the elixir that’s needed to ultimately boost productivity. As for the rash of executive departures from the carmaker in recent times, Munster is also less than concerned.
“I’m comfortable that they are moving things in a good direction,” he added.
Tesla Inc shares were unchanged in after-hours trading Wednesday. Year-to-date, TSLA has declined -7.99%, versus a 2.42% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #9 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-16,Tesla Inc (TSLA) Is Approaching Critical Technical Levels,3,284.18,https://stocknews.com/news/tsla-tesla-inc-tsla-is-approaching-critical-technical-levels/,"
Shares of Tesla Inc (NASDAQ:TSLA) took a hit on Tuesday, and there could be more pain to come if prices hit a critical level. That’s the take from one equity strategist that has outlined what he sees as a “line in the sand” for Tesla investors. more
CNBC passes along the strategists’ take on Tesla share prices.
While a few key levels are holding the stock together, any more pain might push investors to their breaking point, according to one market watcher.
“It has two key support levels that we’re watching,” Matt Maley, equity strategist at Miller Tabak, told CNBC’s “Trading Nation” on Tuesday. “First was the $285 level. That had been the double-top high from 2014 and 2015 and once it got above that, that became new support.”
There has been a good amount of volatility in Tesla shares over recent weeks. A number of negative headlines hasn’t helped matters, and there’s a general sense of leeriness surrounding the stock at the moment. For Maley, there’s danger ahead if a key support level is breached.
“Now that we’re breaking below that, that’s creating some problems, so we got to watch out. It could be a quick move back down to its $250 level. That was the low back in March,” he said. “That’s the kind of line in the sand — investors are going to get really concerned. A lot of the momentum money is going to leave the stock if you break below that level.”
Tesla Inc shares fell $1.18 (-0.42%) in premarket trading Wednesday. Year-to-date, TSLA has declined -9.30%, versus a 1.78% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #9 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-15,Report that company plans to temporarily shutter production of Mode 3 for a period of 5 days,3,291.97,https://stocknews.com/news/tsla-report-that-company-plans-to-temporarily-shutter-production-of-mode/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-05-15,"Morgan Stanley Losing Patience With Tesla Inc (TSLA), Slashes Price Target",3,291.97,https://stocknews.com/news/tsla-morgan-stanley-cuts-price-target-to-291-from-376/,"
Negative news and Tesla Inc (NASDAQ:TSLA) seem to be going hand-in-hand in recent times, but the company still has plenty of loyalists and fans that are expecting big things from the carmaker in the future. We can count one less analyst on that list, and that analyst was formerly a pretty big cheerleader for the company.  more
Zero Hedge has the details on the analyst that’s changing his tune on Tesla.
In a world in which Elon Musk found himself with increasingly fewer friends, one thing was certain: Morgan Stanley analyst Adam Jonas, always eager for that lead left spot in the next Tesla convertible, would stick with Tesla and Musk through thick and thin, no matter what.
Well, that ended this morning when Jonas appears to have had enough, slashing his price target on the car maker from $376 to $291, stating that following 1Q18 results, he is making significant cuts to his near-term and long-term auto margin forecasts, while forecasting greater equity dilution, i.e. another stock offering. Jonas now sees “Tesla as trading near fair value with a balanced risk-reward.”
Among Tesla’s recent negative headlines have been concerns over production goals, inquiries about vehicle safety in the wake of a pair of high-profile crashes, fears over the company’s cash burn rate, and an unusual earnings call with CEO Elon Musk. Jonas is among those that’s a bit concerned with the plethora of red flags, and he’s lowering his price target as a result.
“We believe there is significant potential strategic value within Tesla, including its invested capital, design, brand, technology, relationships with key stakeholders (suppliers, governments, commercial partners) and its people,” Jonas added.
Tesla Inc shares fell $5.27 (-1.80%) in premarket trading Tuesday. Year-to-date, TSLA has declined -6.22%, versus a 2.70% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #10 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-14,Report: Tesla Inc (TSLA) Battling Management For Additional Safety Sensors,3,291.97,https://stocknews.com/news/tsla-report-tesla-inc-tsla-battling-management-for-additional-safety-sensors/,"
Among the many reasons that Tesla Inc (NASDAQ:TSLA) has been in the spotlight of late is concerns over its Autopilot feature. A pair of recent high-profile crashes while the feature was engaged have brought additional scrutiny on the carmaker, and a new report paints a less than flattering portrayal of the company’s decision-making process.  more
CNBC has the details on an apparent disagreement between Tesla management and its engineers.
Tesla engineers repeatedly argued in favor of adding more sensors to the carmaker’s vehicles, but top executives, including CEO Elon Musk, rejected the idea, saying the devices were ineffective or would annoy drivers too much, says a new report from The Wall Street Journal.
Engineers wanted to add sensors to the company’s Autopilot system that would have alerted drivers when they took their eyes off the road or took their hands off the wheel, but senior executives, including Musk, concluded they weren’t necessary.
The recent crashes – one in Florida and one in California – proved to be fatal, and they occurred while the Autopilot system was engaged. While there’s no guarantee that additional sensors would have prevented the tragedies, the report is still another body blow for a company that has been dealing with more than its share of them of late.
A Tesla spokesperson explained to the WSJ that the company “explored many technologies and opted for the combination of a hands-on-wheel torsion sensor with visual and audio alerts, and we will of course continue to evaluate new technologies as we evolve the Tesla fleet over time.”
Tesla Inc shares were trading at $291.97 per share on Monday afternoon, down $9.09 (-3.02%). Year-to-date, TSLA has declined -6.22%, versus a 2.69% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #10 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-14,Billionaire Investor Continues To Bang The Tesla Inc (TSLA) Drum,3,301.06,https://stocknews.com/news/tsla-billionaire-investor-continues-to-bang-the-tesla-inc-tsla-drum/,"
Tesla Inc (NASDAQ:TSLA) has been in the headlines an awful lot of late, and it’s often for the wrong reasons. However, the company continues to have plenty of loyalists, including one billionaire investor that believes he’s in line to make even more cash as a result of his investment in the company. more
CNBC passes along the investor’s take on Tesla.
Buy and hold billionaire Ron Baron is defending his investment in Tesla, saying he doesn’t care that he hasn’t made much money from the electric car maker yet.
“I think we’re going to make 20 times our money because the opportunity is so enormous,” the 75-year-old founder of Baron Capital told CNBC’s “Squawk Box” on Monday. “People say, ‘Gee, they’re spending a lot of cash.’ Of course, they’re spending a lot of cash. They’re building factories.”
Among the negative headlines surrounding Tesla of late have been concerns about production goals, the company’s cash flow, and the behavior of CEO Elon Musk. Baron, whose firms stake in Tesla amounts to 1.62 percent of its total assets under management, is undeterred by the red flags.
During his appearance, Baron said that “you have to expect when you’re doing something entirely different than what anyone has done before” that not everything is going to go along swimmingly.
Tesla Inc shares rose $2.19 (+0.73%) in premarket trading Monday. Year-to-date, TSLA has declined -2.34%, versus a 2.83% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #10 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-14,Tesla Inc (TSLA) Maneuvers For Upcoming China Rule Change,3,301.06,https://stocknews.com/news/tsla-tesla-inc-tsla-maneuvers-for-upcoming-china-rule-change/,"
From concerns about cash flow and debt load to questions about production goals and delivering on expectations, Tesla Inc (NASDAQ:TSLA) has more than enough items on its plate at the moment. The carmaker’s full plate is not just limited to our shores either, as evidenced by this proactive move the company was forced to take in China.   more
Reuters has the details Tesla’s move.
Tesla Inc has registered a new electric car firm in Shanghai, as China prepares to scrap rules on capping foreign ownership of new-energy vehicle (NEV) ventures.
The new company, Tesla (Shanghai) Co Ltd, was registered on May 10, according to a filing with the National Enterprise Credit Information Publicity System seen by Reuters.
According to the filing, the new company will be focused on batteries, electric cars, and spare parts. Tesla has reportedly been going back and forth with officials in Shanghai to set up its own plant in the region, but it’s unclear if the new firm is somehow related to those talks.
When approached for comment by Reuters, a Tesla spokeswoman noted that the company doesn’t “have anything new to add on this registration for now.”
Tesla Inc shares rose $3.04 (+1.01%) in premarket trading Monday. Year-to-date, TSLA has declined -3.30%, versus a 2.65% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #10 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-05-13,"Tesla executive who had been the director of field performance engineering, has left the company for Waymo",3,301.06,https://stocknews.com/news/tsla-tesla-executive-who-had-been-the-director-of-field-performance/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
